round,epoch,train_loss,train_acc,norm,independence,balancement,seed
11,10,0.9945110190998424,0.4070409370552409,BN,noniid,unbalanced,128
12,1,1.1317915334588005,0.2713803467296419,BN,noniid,unbalanced,128
12,2,1.0173395318644387,0.3241766417594183,BN,noniid,unbalanced,128
12,3,0.9834300095126742,0.3490547243754068,BN,noniid,unbalanced,128
12,4,0.9487912697451456,0.3784059625580196,BN,noniid,unbalanced,128
12,5,0.9122563955329712,0.4326111359823318,BN,noniid,unbalanced,128
12,6,0.8841241257531303,0.4770096480278741,BN,noniid,unbalanced,128
12,7,0.8567562046505156,0.520110681851705,BN,noniid,unbalanced,128
12,8,0.877887813817887,0.4829305712381999,BN,noniid,unbalanced,128
12,9,0.8258484942572457,0.5652113535290673,BN,noniid,unbalanced,128
12,10,0.80167175474621,0.5890425368717739,BN,noniid,unbalanced,128
13,1,1.4630445390939713,0.1146166002005338,BN,noniid,unbalanced,128
13,2,1.2582731284201143,0.1945368728041648,BN,noniid,unbalanced,128
13,3,1.1763073056936264,0.309466299712658,BN,noniid,unbalanced,128
13,4,1.1254581790417433,0.3706449279189109,BN,noniid,unbalanced,128
13,5,1.0913238245993853,0.3927239891886711,BN,noniid,unbalanced,128
13,6,1.0660796593874693,0.4084279333800076,BN,noniid,unbalanced,128
13,7,1.0459836032241585,0.4239664635062217,BN,noniid,unbalanced,128
13,8,1.0287088137120008,0.4360098159313202,BN,noniid,unbalanced,128
13,9,1.01411946490407,0.4519028306007385,BN,noniid,unbalanced,128
13,10,1.0005831494927406,0.4646388578414917,BN,noniid,unbalanced,128
14,1,1.3794523080190022,0.2195653800169626,BN,noniid,unbalanced,128
14,2,1.165097751965125,0.3052736112475395,BN,noniid,unbalanced,128
14,3,1.0977486185729504,0.3530171371002992,BN,noniid,unbalanced,128
14,4,1.064543977379799,0.3828368041912713,BN,noniid,unbalanced,128
14,5,1.0427285184462864,0.4050360983610153,BN,noniid,unbalanced,128
14,6,1.0269777451952298,0.4228130201498667,BN,noniid,unbalanced,128
14,7,1.0126960116128128,0.4393930657704672,BN,noniid,unbalanced,128
14,8,1.0013967789709568,0.4519951599836349,BN,noniid,unbalanced,128
14,9,0.9887991274396578,0.4666758787631988,BN,noniid,unbalanced,128
14,10,0.9786650724709034,0.4771964240074158,BN,noniid,unbalanced,128
15,1,1.132631673761036,0.3618852267057999,BN,noniid,unbalanced,128
15,2,1.0330166557560796,0.4050494742393493,BN,noniid,unbalanced,128
15,3,0.999725676101187,0.4212291029225225,BN,noniid,unbalanced,128
15,4,0.9813838717730148,0.4306431245674257,BN,noniid,unbalanced,128
15,5,0.9682815061963124,0.4416975286214248,BN,noniid,unbalanced,128
15,6,0.9573456385861272,0.4523772936800252,BN,noniid,unbalanced,128
15,7,0.9479168588700502,0.46109850930131,BN,noniid,unbalanced,128
15,8,0.9384253582228784,0.4671566753802093,BN,noniid,unbalanced,128
15,9,0.9303182972514112,0.4760322083597598,BN,noniid,unbalanced,128
15,10,0.9211965851161792,0.4820839276521102,BN,noniid,unbalanced,128
16,1,1.1449099434049506,0.2877519028437765,BN,noniid,unbalanced,128
16,2,1.0247483676985691,0.3502107148421438,BN,noniid,unbalanced,128
16,3,0.9755398286016363,0.3754420353236952,BN,noniid,unbalanced,128
16,4,0.9505170568039544,0.385957744247035,BN,noniid,unbalanced,128
16,5,0.9332201810259568,0.4050675547750373,BN,noniid,unbalanced,128
16,6,0.9191548102780392,0.4243545130679482,BN,noniid,unbalanced,128
16,7,0.9066784915171172,0.4388339381468924,BN,noniid,unbalanced,128
16,8,0.8979856340508712,0.4480470240743536,BN,noniid,unbalanced,128
16,9,0.8836396195386585,0.4660684304488333,BN,noniid,unbalanced,128
16,10,0.8740110820845554,0.4788748781304611,BN,noniid,unbalanced,128
17,1,1.183256410062313,0.3037065958976745,BN,noniid,unbalanced,128
17,2,1.0461083427071571,0.3604828300476074,BN,noniid,unbalanced,128
17,3,1.0068698957562447,0.396273789525032,BN,noniid,unbalanced,128
17,4,0.9815349116921424,0.4198313705921173,BN,noniid,unbalanced,128
17,5,0.9618416458368302,0.4369351212978363,BN,noniid,unbalanced,128
17,6,0.9444563567638398,0.4510462478399277,BN,noniid,unbalanced,128
17,7,0.9291586384177208,0.4627593083381653,BN,noniid,unbalanced,128
17,8,0.914767076075077,0.4726645094156265,BN,noniid,unbalanced,128
17,9,0.9014677181839944,0.4818010790348053,BN,noniid,unbalanced,128
17,10,0.8887633994221688,0.4912772327661514,BN,noniid,unbalanced,128
18,1,1.075662541648616,0.3180021456920582,BN,noniid,unbalanced,128
18,2,0.9719365614911784,0.3482649641451628,BN,noniid,unbalanced,128
18,3,0.9435944945915884,0.3719065494122712,BN,noniid,unbalanced,128
18,4,0.9256328460962876,0.4009995510267174,BN,noniid,unbalanced,128
18,5,0.9117492204127104,0.4148891357753588,BN,noniid,unbalanced,128
18,6,0.8989900208037832,0.4340357830213464,BN,noniid,unbalanced,128
18,7,0.8872709170631741,0.4565297516532566,BN,noniid,unbalanced,128
18,8,0.8761353220628656,0.4716464233398437,BN,noniid,unbalanced,128
18,9,0.8669905999432439,0.4887216427015222,BN,noniid,unbalanced,128
18,10,0.8579258102437725,0.5048555689272674,BN,noniid,unbalanced,128
19,1,1.0157045211110796,0.3767867658251808,BN,noniid,unbalanced,128
19,2,0.9284258030709768,0.4589040295283,BN,noniid,unbalanced,128
19,3,0.9012220558666048,0.4880913280305408,BN,noniid,unbalanced,128
19,4,0.8826204126789456,0.5121419416155134,BN,noniid,unbalanced,128
19,5,0.8674322664737701,0.5347481146312895,BN,noniid,unbalanced,128
19,6,0.8539013238180251,0.5524584234328497,BN,noniid,unbalanced,128
19,7,0.8415126516705468,0.5727601114908853,BN,noniid,unbalanced,128
19,8,0.8299635776451656,0.5883258765084403,BN,noniid,unbalanced,128
19,9,0.8190153922353473,0.6075472740899949,BN,noniid,unbalanced,128
19,10,0.8083416706039792,0.6249710736955916,BN,noniid,unbalanced,128
20,1,1.077972478336758,0.2905334164036645,BN,noniid,unbalanced,128
20,2,0.9663005471229552,0.4281008312437269,BN,noniid,unbalanced,128
20,3,0.9340996344884236,0.4725609681341383,BN,noniid,unbalanced,128
20,4,0.9132413367430368,0.49490630891588,BN,noniid,unbalanced,128
20,5,0.8955809738900926,0.5178043418460422,BN,noniid,unbalanced,128
20,6,0.8804253621233834,0.5420849582884046,BN,noniid,unbalanced,128
20,7,0.8661484834220674,0.5633393425411648,BN,noniid,unbalanced,128
20,8,0.8534768025080363,0.5792252932654487,BN,noniid,unbalanced,128
20,9,0.8405628618266847,0.5943403514226278,BN,noniid,unbalanced,128
20,10,0.8291246096293131,0.6088326983981662,BN,noniid,unbalanced,128
21,1,0.911594154106246,0.4135790603690676,BN,noniid,unbalanced,128
21,2,0.8240092885163095,0.4483077226744758,BN,noniid,unbalanced,128
21,3,0.7820056478182474,0.4889086571004656,BN,noniid,unbalanced,128
21,4,0.7535845513145129,0.5159750878810883,BN,noniid,unbalanced,128
21,5,0.7318322766158316,0.5399489427937402,BN,noniid,unbalanced,128
21,6,0.7144959916671118,0.5619417598512437,BN,noniid,unbalanced,128
21,7,0.6991206581393877,0.5819193246629503,BN,noniid,unbalanced,128
21,8,0.6857820873459181,0.6002852037217882,BN,noniid,unbalanced,128
21,9,0.6736894928746753,0.6169512320889367,BN,noniid,unbalanced,128
21,10,0.6611300756533941,0.6309468135568831,BN,noniid,unbalanced,128
22,1,1.152420129846124,0.2977058699025827,BN,noniid,unbalanced,128
22,2,1.0246232239639057,0.3390256765309501,BN,noniid,unbalanced,128
22,3,0.9908693257500144,0.3632729712654562,BN,noniid,unbalanced,128
22,4,0.963064630241955,0.3850665851200328,BN,noniid,unbalanced,128
22,5,0.9398160927435932,0.4060385617087869,BN,noniid,unbalanced,128
22,6,0.9201379541088552,0.4257563564356635,BN,noniid,unbalanced,128
22,7,0.9024541746167576,0.4450591906379251,BN,noniid,unbalanced,128
22,8,0.886348661254434,0.4646132247588213,BN,noniid,unbalanced,128
22,9,0.871132401859059,0.4835886607450597,BN,noniid,unbalanced,128
22,10,0.8571278715834898,0.5058572471843046,BN,noniid,unbalanced,128
23,1,1.0683947230378787,0.3179389150937398,BN,noniid,unbalanced,128
23,2,0.9575757284959158,0.4344139243165651,BN,noniid,unbalanced,128
23,3,0.921314964691798,0.4831600969036421,BN,noniid,unbalanced,128
23,4,0.8958721396823724,0.5117506370941798,BN,noniid,unbalanced,128
23,5,0.8755723088979721,0.5364870632688205,BN,noniid,unbalanced,128
23,6,0.8578134799997011,0.5585590136051178,BN,noniid,unbalanced,128
23,7,0.8415196090936661,0.5821053445339203,BN,noniid,unbalanced,128
23,8,0.8270572312176228,0.6025927933057149,BN,noniid,unbalanced,128
23,9,0.8132147789001465,0.624635686079661,BN,noniid,unbalanced,128
23,10,0.8002055585384369,0.6452735217412312,BN,noniid,unbalanced,128
24,1,1.1462703362107276,0.2521322950720787,BN,noniid,unbalanced,128
24,2,1.0376632422208787,0.3567790121734142,BN,noniid,unbalanced,128
24,3,0.9759521588683128,0.427251722574234,BN,noniid,unbalanced,128
24,4,0.936475370824337,0.4715310311317444,BN,noniid,unbalanced,128
24,5,0.9096362844109536,0.4951785182952881,BN,noniid,unbalanced,128
24,6,0.8907858550548553,0.5149671745300293,BN,noniid,unbalanced,128
24,7,0.8769892394542694,0.5276497044563293,BN,noniid,unbalanced,128
24,8,0.866405688226223,0.5394880938529968,BN,noniid,unbalanced,128
24,9,0.8579167440533638,0.5486914591789245,BN,noniid,unbalanced,128
24,10,0.8508379250764847,0.556080696105957,BN,noniid,unbalanced,128
25,1,1.1121284211123432,0.3097083176286132,BN,noniid,unbalanced,128
25,2,1.0499997437000277,0.3691684035460154,BN,noniid,unbalanced,128
25,3,1.017506777136414,0.3969329893147504,BN,noniid,unbalanced,128
25,4,0.9964457275690856,0.4194698095321655,BN,noniid,unbalanced,128
25,5,0.9810744435698898,0.4357648719681634,BN,noniid,unbalanced,128
25,6,0.9692547144713224,0.4509657304375259,BN,noniid,unbalanced,128
25,7,0.959735624216221,0.4616745212343003,BN,noniid,unbalanced,128
25,8,0.9517788313053273,0.4708453418590404,BN,noniid,unbalanced,128
25,9,0.9449087006074413,0.4789455671663637,BN,noniid,unbalanced,128
25,10,0.9388212506417876,0.4851569207509359,BN,noniid,unbalanced,128
26,1,1.1894205792082682,0.2946648073196411,BN,noniid,unbalanced,128
26,2,1.0972234043810103,0.3574093761709001,BN,noniid,unbalanced,128
26,3,1.0519983155859842,0.4029123719533284,BN,noniid,unbalanced,128
26,4,1.0225715686877568,0.4438389195336236,BN,noniid,unbalanced,128
26,5,1.0017894870705075,0.4762765121459961,BN,noniid,unbalanced,128
26,6,0.9863715519507726,0.5022985076904297,BN,noniid,unbalanced,128
26,7,0.9743703852097192,0.5198691987991333,BN,noniid,unbalanced,128
26,8,0.9647334747844272,0.5292530388302273,BN,noniid,unbalanced,128
26,9,0.9566927833689584,0.5394064293967353,BN,noniid,unbalanced,128
26,10,0.9498027215401332,0.545850342909495,BN,noniid,unbalanced,128
27,1,1.0911903661840103,0.348769707960241,BN,noniid,unbalanced,128
27,2,1.0297784016412848,0.3926581248115091,BN,noniid,unbalanced,128
27,3,0.9860546273343704,0.4210373062245985,BN,noniid,unbalanced,128
27,4,0.953865010948742,0.4439544268215404,BN,noniid,unbalanced,128
27,5,0.929620294009938,0.4632828436178319,BN,noniid,unbalanced,128
27,6,0.9110661780132968,0.4815010138118968,BN,noniid,unbalanced,128
27,7,0.8966586800182567,0.4920413811066572,BN,noniid,unbalanced,128
27,8,0.8852419870741227,0.5067049774001626,BN,noniid,unbalanced,128
27,9,0.8759279706898857,0.519525228808908,BN,noniid,unbalanced,128
27,10,0.8681465843144585,0.5271482762168436,BN,noniid,unbalanced,128
28,1,1.0015192610376022,0.4146944360172047,BN,noniid,unbalanced,128
28,2,0.9562604111783644,0.461008573139415,BN,noniid,unbalanced,128
28,3,0.931201531606562,0.4807464535096112,BN,noniid,unbalanced,128
28,4,0.9134737410966088,0.4933951429759755,BN,noniid,unbalanced,128
28,5,0.9000721293337205,0.4979990220069885,BN,noniid,unbalanced,128
28,6,0.8893676224876853,0.5048330992810867,BN,noniid,unbalanced,128
28,7,0.880511091035955,0.5132066559791565,BN,noniid,unbalanced,128
28,8,0.872941849862828,0.5175987648963928,BN,noniid,unbalanced,128
28,9,0.8663404864423415,0.5254225653760574,BN,noniid,unbalanced,128
28,10,0.860519479302799,0.5325616211049697,BN,noniid,unbalanced,128
29,1,1.0397450817482812,0.4854301874978201,BN,noniid,unbalanced,128
29,2,0.965457986508097,0.53885256256376,BN,noniid,unbalanced,128
29,3,0.9235669842788152,0.5674835193582943,BN,noniid,unbalanced,128
29,4,0.894122804914202,0.5859132104686329,BN,noniid,unbalanced,128
29,5,0.8724079068217959,0.6055413000285625,BN,noniid,unbalanced,128
29,6,0.8556874415704182,0.6199384024526392,BN,noniid,unbalanced,128
29,7,0.8423445735658918,0.6328112350191389,BN,noniid,unbalanced,128
29,8,0.8314481739486966,0.6414178855078561,BN,noniid,unbalanced,128
29,9,0.8223118739468711,0.6543195860726493,BN,noniid,unbalanced,128
29,10,0.8144165447780064,0.6658813987459454,BN,noniid,unbalanced,128
30,1,1.0869913415776358,0.3230129837989807,BN,noniid,unbalanced,128
30,2,1.009491326080428,0.363546951479382,BN,noniid,unbalanced,128
30,3,0.9681625117858252,0.400582529173957,BN,noniid,unbalanced,128
30,4,0.9428046163585452,0.4424358246061537,BN,noniid,unbalanced,128
30,5,0.9261732978953257,0.4707610268063015,BN,noniid,unbalanced,128
30,6,0.9144969698455598,0.501324983437856,BN,noniid,unbalanced,128
30,7,0.9058608793550068,0.5200536992814806,BN,noniid,unbalanced,128
30,8,0.8989787416325675,0.5390739578670926,BN,noniid,unbalanced,128
30,9,0.8931282295121087,0.5518687809838189,BN,noniid,unbalanced,128
30,10,0.887944339050187,0.5616753599378798,BN,noniid,unbalanced,128
31,1,0.9911513569809142,0.4033067580631801,BN,noniid,unbalanced,128
31,2,0.9459296024981,0.4715256931668236,BN,noniid,unbalanced,128
31,3,0.9222451760655358,0.5035084256671724,BN,noniid,unbalanced,128
31,4,0.9063343221233005,0.5304996109008789,BN,noniid,unbalanced,128
31,5,0.894336135614486,0.5443051928565616,BN,noniid,unbalanced,128
31,6,0.8846272414638883,0.5545870235988072,BN,noniid,unbalanced,128
31,7,0.876513755037671,0.5612608373732794,BN,noniid,unbalanced,128
31,8,0.8694903481574285,0.5680496942429316,BN,noniid,unbalanced,128
31,9,0.8631810531729743,0.5762032218206496,BN,noniid,unbalanced,128
31,10,0.8574128491537911,0.5844310606093633,BN,noniid,unbalanced,128
32,1,1.0252381414175034,0.3998456634174692,BN,noniid,unbalanced,128
32,2,0.979245594956658,0.4225062764774669,BN,noniid,unbalanced,128
32,3,0.9489162076603282,0.429981894493103,BN,noniid,unbalanced,128
32,4,0.927480474114418,0.4372691210833463,BN,noniid,unbalanced,128
32,5,0.9117447984489528,0.4458272483132102,BN,noniid,unbalanced,128
32,6,0.8996598713777282,0.4466378750584342,BN,noniid,unbalanced,128
32,7,0.8900811658664183,0.4501517678390849,BN,noniid,unbalanced,128
32,8,0.8819683587009256,0.4550290560722351,BN,noniid,unbalanced,128
32,9,0.874899302016605,0.4598781943321228,BN,noniid,unbalanced,128
32,10,0.8685250627723607,0.4637698488885706,BN,noniid,unbalanced,128
33,1,1.0795356599908126,0.3395703408592626,BN,noniid,unbalanced,128
33,2,1.0345059758738469,0.3677131895015114,BN,noniid,unbalanced,128
33,3,1.0067088290264732,0.3873355056110181,BN,noniid,unbalanced,128
33,4,0.9874967462138126,0.4023781101327193,BN,noniid,unbalanced,128
33,5,0.972982666994396,0.4121302318572998,BN,noniid,unbalanced,128
33,6,0.9614036522413556,0.4202434349060058,BN,noniid,unbalanced,128
33,7,0.9518654973883378,0.4263234449687757,BN,noniid,unbalanced,128
33,8,0.9436909556388856,0.431581086359526,BN,noniid,unbalanced,128
33,9,0.9365814500733426,0.4405697215230841,BN,noniid,unbalanced,128
33,10,0.9302429807813544,0.4453734729164524,BN,noniid,unbalanced,128
34,1,0.9503464035012504,0.4899862774935636,BN,noniid,unbalanced,128
34,2,0.9122121130878276,0.5157273023778742,BN,noniid,unbalanced,128
34,3,0.88655063374476,0.5312023136832498,BN,noniid,unbalanced,128
34,4,0.8696560317819769,0.5376505756378174,BN,noniid,unbalanced,128
34,5,0.8575988208705728,0.5491768784956499,BN,noniid,unbalanced,128
34,6,0.8484455238689076,0.5547424359755082,BN,noniid,unbalanced,128
34,7,0.8410543948411942,0.5600710955533114,BN,noniid,unbalanced,128
34,8,0.8347680013288151,0.5641807712208141,BN,noniid,unbalanced,128
34,9,0.8292483579028737,0.569431286725131,BN,noniid,unbalanced,128
34,10,0.8242676420645281,0.5733410133015026,BN,noniid,unbalanced,128
35,1,1.1601680921656743,0.2242287804399217,BN,noniid,unbalanced,128
35,2,1.1496382845299584,0.2282930723258427,BN,noniid,unbalanced,128
35,3,1.1398637294769287,0.2317856064864567,BN,noniid,unbalanced,128
35,4,1.1308141840355737,0.2364505205835615,BN,noniid,unbalanced,128
35,5,1.1223924734762736,0.2413078599316733,BN,noniid,unbalanced,128
35,6,1.1145370112998143,0.2435537249701364,BN,noniid,unbalanced,128
35,7,1.1071793245417731,0.2467095129830496,BN,noniid,unbalanced,128
35,8,1.100279646260398,0.2490282467433384,BN,noniid,unbalanced,128
35,9,1.0937762132712774,0.2533138278552463,BN,noniid,unbalanced,128
35,10,1.0876338928937912,0.2570262326513017,BN,noniid,unbalanced,128
36,1,1.0647712080251603,0.374940093926021,BN,noniid,unbalanced,128
36,2,1.0542755751382735,0.3861853370212372,BN,noniid,unbalanced,128
36,3,1.0448029197397686,0.3962447132383074,BN,noniid,unbalanced,128
36,4,1.036204265696662,0.4055899423644656,BN,noniid,unbalanced,128
36,5,1.0283791295119695,0.4170977097465878,BN,noniid,unbalanced,128
36,6,1.021215931290672,0.4245573629651751,BN,noniid,unbalanced,128
36,7,1.0146423975626628,0.4320165502457391,BN,noniid,unbalanced,128
36,8,1.0086005344277336,0.4384283281507946,BN,noniid,unbalanced,128
36,9,1.0030270360765003,0.4467776566460019,BN,noniid,unbalanced,128
36,10,0.9978759913217454,0.45192018418085,BN,noniid,unbalanced,128
37,1,1.0907389093190432,0.4252497525513172,BN,noniid,unbalanced,128
37,2,1.079117489978671,0.4320477329194546,BN,noniid,unbalanced,128
37,3,1.0685165971517565,0.4392553330957889,BN,noniid,unbalanced,128
37,4,1.058766856789589,0.4470671318471432,BN,noniid,unbalanced,128
37,5,1.0497623141855,0.4538092242181301,BN,noniid,unbalanced,128
37,6,1.0414105709642172,0.4614069728553295,BN,noniid,unbalanced,128
37,7,1.033630521968007,0.4676899674534798,BN,noniid,unbalanced,128
37,8,1.0263394955545664,0.4694759607315064,BN,noniid,unbalanced,128
37,9,1.0194777268916368,0.4743840292096138,BN,noniid,unbalanced,128
37,10,1.0129887480288744,0.4801414790749549,BN,noniid,unbalanced,128
38,1,1.1046900027073348,0.3490330885923826,BN,noniid,unbalanced,128
38,2,1.0807009247633128,0.3623098400005927,BN,noniid,unbalanced,128
38,3,1.059913843870163,0.3813871925610762,BN,noniid,unbalanced,128
38,4,1.0416964281063814,0.3966590048716618,BN,noniid,unbalanced,128
38,5,1.0255617144016118,0.4152587608190683,BN,noniid,unbalanced,128
38,6,1.01126246039684,0.4265996901805584,BN,noniid,unbalanced,128
38,7,0.9984911198799428,0.4413850498199463,BN,noniid,unbalanced,128
38,8,0.9869989420358952,0.4570484990340013,BN,noniid,unbalanced,128
38,9,0.9766318614666278,0.4676861117436335,BN,noniid,unbalanced,128
38,10,0.9672463020453086,0.482271109360915,BN,noniid,unbalanced,128
39,1,1.0928550627496507,0.3881551796860165,BN,noniid,unbalanced,128
39,2,1.0782680213451383,0.3880771703190274,BN,noniid,unbalanced,128
39,3,1.0679571347104178,0.3892528536584642,BN,noniid,unbalanced,128
39,4,1.0602736324071884,0.3935170716709561,BN,noniid,unbalanced,128
39,5,1.0542672756645417,0.3938872567812601,BN,noniid,unbalanced,128
39,6,1.0493632306655247,0.3962602437867059,BN,noniid,unbalanced,128
